user_id,Contract,RelaxDuration,MovieDuration,ChildDuration,SportDuration,TVDuration,TotalDuration,Most_Watch,Taste,Type,Activeness,Clinginess,most_search_june,category_june,most_search_july,category_july,trending_type,previous
52215,AGFD12328,0,0,0,0,945303,945303,TV,TV,High,30,High,phim hàn quốc,K-Drama,on football,Sport,Changed,K-Drama; Sport
524747,AGFD12358,0,5916,0,0,33218,39134,TV,Movie-TV,Low,28,Medium,one piece: phim,Anime,thám tử siêu cấp,Comedy,Changed,Anime; Comedy
525819,AGFD12397,0,0,0,0,72803,72803,TV,TV,Medium,6,Low,bí mật không thể nói,Romantic movie,yêu từng centimet,Romantic movie,Unchanged,Unchanged
526271,AGFD12494,0,0,0,0,353198,353198,TV,TV,Medium,26,High,cô nàng đẹp trai,K-Drama,ỷ thiên đồ long ký 2,C-Drama,Changed,K-Drama; C-Drama
526408,AGFD12499,0,0,0,0,439938,439938,TV,TV,Medium,15,Medium,công tố viên chuyển sinh,K-Drama,black clover,Anime,Changed,K-Drama; Anime
527047,AGFD12518,0,0,0,0,29073,29073,TV,TV,Low,21,Medium,akame ga kill,Anime,dr. stone,Anime,Unchanged,Unchanged
527193,AGFD12541,0,0,0,0,27297,27297,TV,TV,Low,27,Medium,hoàng tử ếch,Romantic movie,thư ký kim sao thế?,Romantic movie,Unchanged,Unchanged
527501,AGFD12607,0,99568,0,0,115976,215544,TV,Movie-TV,Medium,18,Medium,mộng hoa lục,Romantic movie,huyền của ôn noãn,C-Drama,Changed,Romantic movie; C-Drama
528673,AGFD12632,0,0,0,0,26981,26981,TV,TV,Low,22,Medium,cuộc đời lý tiểu long,C-Drama,quỷ dữ,Horror movie,Changed,C-Drama; Horror movie
529000,AGFD12654,0,0,0,0,392412,392412,TV,TV,Medium,18,Medium,Vô tình nhặt được tổng tài,C-Drama,Tổng Tài phải lòng Lọ Lem Đường Phố,C-Drama,Unchanged,Unchanged
529518,AGFD12748,0,0,0,0,261238,261238,TV,TV,Medium,29,High,kết hôn rồi bắt đầu yêu,Romantic movie,điên thì có sao,K-Drama,Changed,Romantic movie; K-Drama
529643,AGFD12774,0,0,0,0,736382,736382,TV,TV,High,13,High,học viện anh hùng (phần 2),Anime,ENDRO,Anime,Unchanged,Unchanged
530546,AGFD12840,0,0,0,0,246324,246324,TV,TV,Medium,27,High,trữ tình,Music,sến,Music,Unchanged,Unchanged
532145,AGFD12873,0,0,113262,0,263889,377151,TV,Child-TV,Medium,24,High,mùa hè yêu dấu của chúng ta,Romantic movie,sinkhole,K-Drama,Changed,Romantic movie; K-Drama
532564,AGFD12886,0,0,0,0,355465,355465,TV,TV,Medium,30,High,chốn ngục tù,K-Drama,ngôi đền kỳ quái,Horror movie,Changed,K-Drama; Horror movie
532908,AGFD12919,0,0,0,0,2790001,2790001,TV,TV,High,30,High,hoa du ký,C-Drama,anna,K-Drama,Changed,C-Drama; K-Drama
534219,AGFD13066,19,0,0,0,112478,112497,TV,Relax-TV,Medium,19,Medium,phim kẻ truyền thừa của thái lan,Thai-Drama,thiên nga bóng đêm,K-Drama,Changed,Thai-Drama; K-Drama
534404,AGFD13105,0,0,528,0,392276,392804,TV,Child-TV,Medium,30,High,khủng long,Kids,dog,Kids,Unchanged,Unchanged
534415,AGFD13212,0,0,0,0,95076,95076,TV,TV,Medium,30,High,siêu nhân,Kids,đội bay siêu đẳng,Kids,Unchanged,Unchanged
535343,AGFD13342,0,0,0,0,86498,86498,TV,TV,Medium,2,Low,SPY FAMILY,Anime,MINIO,Animation movie,Changed,Anime; Animation movie
535509,AGFD13401,0,0,0,0,257446,257446,TV,TV,Medium,22,High,tòa tháp chọc trời,Action movie,bolero,Music,Changed,Action movie; Music
53573,AGFD13446,0,0,0,0,2061685,2061685,TV,TV,High,29,High,vào ma giới rồi đấy! iruma-kun,Anime,spy×family,Anime,Unchanged,Unchanged
537337,AGFD13448,0,12616,0,7328,940965,960909,TV,Movie-Sport-TV,High,29,High,trạng quỳnh,Kids,mèo đi hia,Kids,Unchanged,Unchanged
537443,AGFD13450,0,0,5876,0,389752,395628,TV,Child-TV,Medium,27,High,đông cung,C-Drama,cá mực hầm mật,C-Drama,Unchanged,Unchanged
537573,AGFD13481,0,0,0,0,653884,653884,TV,TV,High,30,High,itewon class,K-Drama,hagl vs đà nẵng,Sport,Changed,K-Drama; Sport
537647,AGFD13482,0,0,0,0,209318,209318,TV,TV,Medium,27,High,bắt maa pháá ánn,K-Drama,tây du ký,C-Drama,Changed,K-Drama; C-Drama
538541,AGFD13486,0,0,0,0,494457,494457,TV,TV,Medium,30,High,bạn trai tôi là hồ ly,K-Drama,trang sao sanh doi,Thai-Drama,Changed,K-Drama; Thai-Drama
538903,AGFD13507,0,0,0,0,167104,167104,TV,TV,Medium,30,High,hoa du ký,C-Drama,bất động sản trừ tà,K-Drama,Changed,C-Drama; K-Drama
540671,AGFD13525,0,0,0,0,292328,292328,TV,TV,Medium,30,High,phong vị giang hồ,C-Drama,cẩm tâm tựa ngọc,C-Drama,Unchanged,Unchanged
543432,AGFD13534,0,0,1390,0,59140,60530,TV,Child-TV,Low,11,Low,Liên Minh Công Lý: Phiên bản của Zack Snyder,Action movie,dr. stone,Anime,Changed,Action movie; Anime
54476,AGFD13578,796,105268,0,7456,2408254,2521774,TV,Relax-Movie-Sport-TV,High,29,High,sakura - thủ lĩnh thẻ bài,Anime,mr. queen,K-Drama,Changed,Anime; K-Drama
544951,AGFD13626,0,0,0,0,1390127,1390127,TV,TV,High,30,High,tôi thấy hoa vàng trên cỏ xanh,V-Drama,tôi thấy hoa vàng trên cỏ xanh,V-Drama,Unchanged,Unchanged
545451,AGFD13708,0,0,0,0,279676,279676,TV,TV,Medium,26,High,công tố viên quân sự do bae man,K-Drama,eve,K-Drama,Unchanged,Unchanged
547119,AGFD13803,0,0,0,0,89,89,TV,TV,Low,1,Low,ask yenidi,Romantic movie,phim bộ thai lan,Thai-Drama,Changed,Romantic movie; Thai-Drama
547198,AGFD13804,0,0,0,0,172800,172800,TV,TV,Medium,2,Low,naruto,Anime,ve sans,Anime,Unchanged,Unchanged
547483,AGFD13811,0,0,0,0,889136,889136,TV,TV,High,26,High,true beauty,Romantic movie,anna,K-Drama,Changed,Romantic movie; K-Drama
549038,AGFD13824,0,0,0,0,1756565,1756565,TV,TV,High,30,High,mộng thục dung,C-Drama,thanh thanh tử khâm,C-Drama,Unchanged,Unchanged
551424,AGFD13839,0,0,0,0,450230,450230,TV,TV,Medium,30,High,lưu ly mỹ nhân sát,C-Drama,đại đường minh nguyệt,C-Drama,Unchanged,Unchanged
551461,AGFD13852,0,137177,0,0,647022,784199,TV,Movie-TV,High,30,High,RIMURU,Anime,tokyo ghoul:re,Anime,Unchanged,Unchanged
553609,AGFD13940,0,0,0,0,367741,367741,TV,TV,Medium,30,High,thanhxuânvậtvã,K-Drama,yêu trong đau thương,Romantic movie,Changed,K-Drama; Romantic movie
554851,AGFD13984,0,0,0,0,171928,171928,TV,TV,Medium,30,High,có không giữ mất đừng tìm,Music,tôi thấy hoa vàng trên cỏ xanh,V-Drama,Changed,Music; V-Drama
555009,AGFD14019,0,0,0,0,20777,20777,TV,TV,Low,20,Low,vòng xoáy tử thần,Action movie,ly nhân tâm thượng,C-Drama,Changed,Action movie; C-Drama
556172,AGFD14035,0,0,8962,0,158495,167457,TV,Child-TV,Medium,27,High,pháp y tần minh,C-Drama,hạnh phúc trong tầm tay,Romantic movie,Changed,C-Drama; Romantic movie
556393,AGFD14092,0,1340,0,0,473943,475283,TV,Movie-TV,Medium,30,High,thanh vân chí,C-Drama,cẩm tú,C-Drama,Unchanged,Unchanged
556412,AGFD14096,0,0,0,0,174316,174316,TV,TV,Medium,11,Medium,những người thừa kế,K-Drama,hậu cung như ý truyên,C-Drama,Changed,K-Drama; C-Drama
556697,AGFD14127,0,0,0,0,109396,109396,TV,TV,Medium,11,Medium,again my life,K-Drama,biệt đội chó bull,K-Drama,Unchanged,Unchanged
556852,AGFD14141,0,24729,0,0,126262,150991,TV,Movie-TV,Medium,17,Medium,jujutsu kaisen,Anime,Liên Minh Công Lý: Phiên bản của Zack Snyder,Action movie,Changed,Anime; Action movie
557333,AGFD14149,0,0,0,0,689755,689755,TV,TV,High,29,High,lạp tội đồ giám,C-Drama,ngược dòng thời gian để yêu anh,Romantic movie,Changed,C-Drama; Romantic movie
557443,AGFD14184,0,0,0,0,84998,84998,TV,TV,Medium,30,High,penthouse,K-Drama,parasite,K-Drama,Unchanged,Unchanged
558054,AGFD14216,0,0,0,0,1170032,1170032,TV,TV,High,30,High,xem phim huỳnh hiểu minh,C-Drama,xem phim thái lan nàng dâu gán nợ,Thai-Drama,Changed,C-Drama; Thai-Drama
559119,AGFD14221,272,114107,0,0,1341167,1455546,TV,Relax-Movie-TV,High,30,High,tokyo ghoul,Anime,những thiên thần đanh thép,Action movie,Changed,Anime; Action movie
559539,AGFD14239,0,0,0,0,812633,812633,TV,TV,High,30,High,tiểu thư ohrora,K-Drama,cùng em đi đến đỉnh cao thế giới,Romantic movie,Changed,K-Drama; Romantic movie
559667,AGFD14257,0,0,0,0,1643072,1643072,TV,TV,High,30,High,luc luong phan ung,C-Drama,em la niem kieu hanh cua anh,Romantic movie,Changed,C-Drama; Romantic movie
559984,AGFD14304,0,0,0,0,812437,812437,TV,TV,High,10,Medium,người vận chuyển 2,Action movie,CUONG PHONG,C-Drama,Changed,Action movie; C-Drama
560827,AGFD14346,0,0,0,0,364917,364917,TV,TV,Medium,28,High,running,Gameshow,cứu thế,K-Drama,Changed,Gameshow; K-Drama
561022,AGFD14367,0,0,0,0,165,165,TV,TV,Low,1,Low,Liên Minh Công Lý: Phiên bản của Zack Snyder,Action movie,Liên Minh Công Lý: Phiên bản của Zack Snyder,Action movie,Unchanged,Unchanged
564645,AGFD14373,0,0,4328,0,223776,228104,TV,Child-TV,Medium,24,High,kim ngọc mãn đường,C-Drama,mười anh em,C-Drama,Unchanged,Unchanged
565036,AGFD14404,0,0,0,104,36408,36512,TV,Sport-TV,Low,16,Low,chú thuật hồi chiến,Anime,chú thuật hồi chiến,C-Drama,Changed,Anime; C-Drama
566310,AGFD14416,0,0,0,0,1582104,1582104,TV,TV,High,30,High,star wars: jedi cuối cùng,Action movie,"taxi, em tên gì?",V-Drama,Changed,Action movie; V-Drama
566495,AGFD14472,0,0,0,0,171012,171012,TV,TV,Medium,6,Low,kim dạ minh nguyệt truyện,C-Drama,2 ngày 1 đêm,Gameshow,Changed,C-Drama; Gameshow
567329,AGFD14477,0,0,0,0,2227,2227,TV,TV,Low,1,Low,công chúa béo đáng yêu,Romantic movie,đẹp trai là số một,Romantic movie,Unchanged,Unchanged
567670,AGFD14523,0,60457,3723,0,1578898,1643078,TV,Movie-Child-TV,High,30,High,fairy tail,Anime,ngoại tình,K-Drama,Changed,Anime; K-Drama
567677,AGFD14539,0,0,0,0,636167,636167,TV,TV,High,30,High,na tra: ma đồng giáng thế,Animation movie,na tra: ma đồng giáng thế,Animation movie,Unchanged,Unchanged
568324,AGFD14543,0,0,0,0,98,98,TV,TV,Low,3,Low,cuộc tình bí mật,Romantic movie,nữ thanh tra tài ba,K-Drama,Changed,Romantic movie; K-Drama
568467,AGFD14644,0,0,0,0,4824,4824,TV,TV,Low,1,Low,bắt ma phá án,K-Drama,thanh thanh tử khâm,C-Drama,Changed,K-Drama; C-Drama
569236,AGFD14665,27,0,0,0,539959,539986,TV,Relax-TV,High,29,High,kuroko,Anime,BLACK CLO,Anime,Unchanged,Unchanged
57041,AGFD14797,0,0,0,0,670301,670301,TV,TV,High,23,High,đại tần đế quốc,C-Drama,tokyo ghoul,Anime,Changed,C-Drama; Anime
57145,AGFD14839,0,0,0,0,455494,455494,TV,TV,Medium,8,Low,tiệm đồ quái dị,C-Drama,sức mạnh vô đối,Anime,Changed,C-Drama; Anime
573147,AGFD15058,0,0,0,0,1706463,1706463,TV,TV,High,28,High,just mercy,US-Drama,cổ tay áo màu đỏ,K-Drama,Changed,US-Drama; K-Drama
573348,AGFD15135,0,0,0,0,58370,58370,TV,TV,Low,6,Low,queendom,K-Drama,queendom,K-Drama,Unchanged,Unchanged
575385,AGFD15187,26,0,850,0,548139,549015,TV,Relax-Child-TV,High,28,High,thương ngày nắng về,V-Drama,bằng chứng thép 3,C-Drama,Changed,V-Drama; C-Drama
576321,AGFD15211,0,0,0,0,41854,41854,TV,TV,Low,8,Low,keep running,C-Drama,mẹ vắng nhà - ba là siêu nhân,Kids,Changed,C-Drama; Kids
577134,AGFD15216,0,0,0,0,438003,438003,TV,TV,Medium,30,High,bắt ma phá án,K-Drama,mị giả vô cương,C-Drama,Changed,K-Drama; C-Drama
577368,AGFD15235,0,0,0,0,138312,138312,TV,TV,Medium,21,High,sakura - thủ lĩnh thẻ bài,Anime,bất động sản trừ tà,K-Drama,Changed,Anime; K-Drama
578111,AGFD15265,0,27369,0,0,553347,580716,TV,Movie-TV,High,30,High,hội pháp sư (phần cuối),Anime,thế giới miền Tây,Action movie,Changed,Anime; Action movie
578321,AGFD15288,0,0,0,0,271157,271157,TV,TV,Medium,28,High,hoa của quỷ,K-Drama,khách sạn ma quái,Horror movie,Changed,K-Drama; Horror movie
57906,AGFD15316,0,0,0,0,1018495,1018495,TV,TV,High,30,High,thế chiến z,Action movie,bằng chứng thép 3,C-Drama,Changed,Action movie; C-Drama
579660,AGFD15323,0,21,6076,0,1200347,1206444,TV,Movie-Child-TV,High,30,High,phim Hàn,K-Drama,hoa của quỷ,K-Drama,Unchanged,Unchanged
579753,AGFD15376,0,0,0,0,17292,17292,TV,TV,Low,23,Medium,kẻ quyến rũ đại tài,K-Drama,phi vụ triệu dô,K-Drama,Unchanged,Unchanged
581262,AGFD15420,0,0,0,0,14552,14552,TV,TV,Low,1,Low,bắt ma phá án,K-Drama,pháp y tần minh,C-Drama,Changed,K-Drama; C-Drama
583045,AGFD15466,0,0,0,0,148275,148275,TV,TV,Medium,29,High,street woman,Anime,be mbitous,K-Drama,Changed,Anime; K-Drama
58433,AGFD15475,0,0,0,0,106711,106711,TV,TV,Medium,28,High,do you believe?,US-Drama,siêu nhân,Kids,Changed,US-Drama; Kids
584737,AGFD15502,9426,0,0,0,2955,12381,Relax,Relax-TV,Low,4,Low,vtv5 hd,TV,bầu trời rực đỏ,K-Drama,Changed,TV; K-Drama
585627,AGFD15524,0,0,0,0,2577277,2577277,TV,TV,High,30,High,nút thắt ái tình,Thai-Drama,em là định mệnh đời anh,Romantic movie,Changed,Thai-Drama; Romantic movie
586103,AGFD15525,21,0,0,0,4066975,4066996,TV,Relax-TV,High,30,High,darling in,Anime,squid game,K-Drama,Changed,Anime; K-Drama
587166,AGFD15532,0,0,0,0,32930,32930,TV,TV,Low,18,Low,cô nàng ngổ ngáo,K-Drama,thuy thu mat trang,Anime,Changed,K-Drama; Anime
587220,AGFD15561,0,13531,0,0,317477,331008,TV,Movie-TV,Medium,30,High,ước mơ của mẹ,Music,trữ tình,Music,Unchanged,Unchanged
587983,AGFD15723,0,0,0,0,373226,373226,TV,TV,Medium,25,High,hoa thiên cốt,C-Drama,anna,K-Drama,Changed,C-Drama; K-Drama
589983,AGFD15730,0,0,0,0,42331,42331,TV,TV,Low,11,Low,vườn sao băng,K-Drama,todoke,Anime,Changed,K-Drama; Anime
592278,AGFD15732,0,11575,341,0,16900,28816,TV,Movie-Child-TV,Low,18,Low,mộng hoa lục,C-Drama,minions,Animation movie,Changed,C-Drama; Animation movie
592833,AGFD15773,0,0,0,0,4756,4756,TV,TV,Low,30,Medium,the return of superman,Action movie,thanh thanh tử khâm,C-Drama,Changed,Action movie; C-Drama
593203,AGFD15786,0,6462,0,0,1290429,1296891,TV,Movie-TV,High,30,High,tình nghèo có nhau mạnh quỳnh,Music,hồng kông kỳ án,C-Drama,Changed,Music; C-Drama
593864,AGFD15870,0,0,0,0,26787,26787,TV,TV,Low,23,Medium,mĩ nhân vô lệ,C-Drama,anh chỉ thích em,Romantic movie,Changed,C-Drama; Romantic movie
595598,AGFD15875,0,0,0,0,314170,314170,TV,TV,Medium,26,High,kẻ quyến rũ đại tài,K-Drama,start up,K-Drama,Unchanged,Unchanged
595640,AGFD15950,0,97,0,0,77500,77597,TV,Movie-TV,Medium,29,High,VUONG QUOC LOAI KIEN,Kids,ngự tỷ trở về,C-Drama,Changed,Kids; C-Drama
595647,AGFD15955,0,5570,1289,0,1194312,1201171,TV,Movie-Child-TV,High,30,High,bảng xếp hạng quốc,Sport,xuyên không,C-Drama,Changed,Sport; C-Drama
596003,AGFD16006,0,0,1603,0,3490693,3492296,TV,Child-TV,High,30,High,tiếu ngạo giang hồ,C-Drama,tuyển tập phim Thành Long,C-Drama,Unchanged,Unchanged
596655,AGFD16012,0,0,0,0,210961,210961,TV,TV,Medium,26,High,cô bé gỗ,K-Drama,chuột đầu bếp,Kids,Changed,K-Drama; Kids
597745,AGFD16018,0,16318,0,0,173026,189344,TV,Movie-TV,Medium,27,High,công tố viên chuyển sinh,K-Drama,con tàu y đức,K-Drama,Unchanged,Unchanged
597793,AGFD16037,0,0,0,0,1230472,1230472,TV,TV,High,17,High,bống bống bang bang,Kids,thiếu nhi,Kids,Unchanged,Unchanged
597803,AGFD16057,0,0,0,0,589170,589170,TV,TV,High,30,High,yêu tinh,K-Drama,cuộc sống gia đình,C-Drama,Changed,K-Drama; C-Drama
599295,AGFD16100,0,0,0,0,1315533,1315533,TV,TV,High,30,High,lang quân 100 ngày,K-Drama,hậu cung chân hoàn truyện,C-Drama,Changed,K-Drama; C-Drama
6000030,AGFD16113,0,0,0,0,2179,2179,TV,TV,Low,26,Medium,những người thừa kế,K-Drama,u19viet nam Myanma,Sport,Changed,K-Drama; Sport
6000073,AGFD16144,0,0,0,0,4996,4996,TV,TV,Low,9,Low,phim rạp việt nan,V-Drama,mị giả hoa cương,C-Drama,Changed,V-Drama; C-Drama
6000110,AGFD16206,0,0,0,0,457817,457817,TV,TV,Medium,30,High,chuyển sinh thành slime,Anime,chuyển sinh thành slime,Anime,Unchanged,Unchanged
6000154,AGFD16222,0,0,0,0,494514,494514,TV,TV,Medium,27,High,mộc châu phu nhân,C-Drama,nỗi vương vấn của hạ tiên sinh,C-Drama,Unchanged,Unchanged
6000201,AGFD16269,0,0,0,0,533,533,TV,TV,Low,1,Low,cô nàng trong trắng oh woo ri,K-Drama,chàng trai mặc cách li,K-Drama,Unchanged,Unchanged
6000205,AGFD16296,977,0,0,0,670090,671067,TV,Relax-TV,High,21,High,yêu trong đau thương,Romantic movie,Mắt Âm Dương,Horror movie,Changed,Romantic movie; Horror movie
6000220,AGFD16305,3565,7859,0,52651,765043,829118,TV,Relax-Movie-Sport-TV,High,27,High,hoàng de  cuối cùng,C-Drama,thiên nga bóng đêm,K-Drama,Changed,C-Drama; K-Drama
6000301,AGFD16306,0,1258,0,0,1160238,1161496,TV,Movie-TV,High,30,High,hoang kim giap,C-Drama,chu nguyen,Horror movie,Changed,C-Drama; Horror movie
6000384,AGFD16369,20,0,0,0,48239,48259,TV,Relax-TV,Low,20,Low,vẻ đẹp đích thực,Romantic movie,ourblue,K-Drama,Changed,Romantic movie; K-Drama
6000436,AGFD16371,0,0,0,0,300891,300891,TV,TV,Medium,30,High,chú thuật hồi chiến,Anime,kẻ săn người,Action movie,Changed,Anime; Action movie
6000470,AGFD16379,0,0,0,0,2537340,2537340,TV,TV,High,30,High,phim aquaman,Action movie,aquaman đế vương,Action movie,Unchanged,Unchanged
6000523,AGFD16397,0,0,0,0,249113,249113,TV,TV,Medium,16,Medium,fairy tail,Anime,thủ lĩnh thẻ bài,Anime,Unchanged,Unchanged
6000609,AGFD16418,0,1130,0,390,424023,425543,TV,Movie-Sport-TV,Medium,30,High,evangelion,Anime,gate,Anime,Unchanged,Unchanged
6000765,AGFD16433,0,0,0,0,45056,45056,TV,TV,Low,20,Low,yêu em từ cái nhìn đầu tiên,Romantic movie,quãng đời còn lại xin chỉ giáo,Romantic movie,Unchanged,Unchanged
6000797,AGFD16437,0,0,0,0,1468452,1468452,TV,TV,High,18,High,em là niềm kiêu,Romantic movie,mộng hoa lục,C-Drama,Changed,Romantic movie; C-Drama
6000817,AGFD16455,0,0,0,0,340365,340365,TV,TV,Medium,30,High,vô tình nhặt được tổng tài,C-Drama,thư ký kim sao thế? thuyết minh,Romantic movie,Changed,C-Drama; Romantic movie
600088,AGFD16609,0,0,0,0,135953,135953,TV,TV,Medium,30,High,pháp sư tống từ,C-Drama,kẻ cắp mặt trăng,Animation movie,Changed,C-Drama; Animation movie
6000891,AGFD16627,0,55495,0,0,17199,72694,Movie,Movie-TV,Medium,11,Medium,liver or die,K-Drama,kairos,K-Drama,Unchanged,Unchanged
6001015,AGFD16646,0,850,0,0,703066,703916,TV,Movie-TV,High,30,High,boku no biko,Anime,naruto,Anime,Unchanged,Unchanged
6001042,AGFD16713,109,0,0,0,1866628,1866737,TV,Relax-TV,High,30,High,cẩm tú duyên hoa lệ mạo hiểm,C-Drama,thâm cung kế,C-Drama,Unchanged,Unchanged
600107,AGFD16725,0,0,0,0,12407,12407,TV,TV,Low,1,Low,NARUTO,Anime,U19,Sport,Changed,Anime; Sport
6001072,AGFD16765,0,0,0,0,1317271,1317271,TV,TV,High,17,High,why her?,K-Drama,thẩm phán ác ma,K-Drama,Unchanged,Unchanged
6001100,AGFD16780,0,0,0,0,203054,203054,TV,TV,Medium,25,High,vẻ đẹp đích thực,Romantic movie,giới tinh hoa miền duyên hải,US-Drama,Changed,Romantic movie; US-Drama
6001205,AGFD16790,0,0,0,0,321116,321116,TV,TV,Medium,29,High,one punch man season 2 eps,Anime,đặc nhiệm thám tử (phần 1),Action movie,Changed,Anime; Action movie
6001261,AGFD16838,0,0,26,0,280359,280385,TV,Child-TV,Medium,20,Medium,người thầy y đức,K-Drama,your name,Anime,Changed,K-Drama; Anime
6001282,AGFD16857,0,123528,0,0,591978,715506,TV,Movie-TV,High,29,High,vẻ đẹp đích thực,Romantic movie,tinh han xan lan,C-Drama,Changed,Romantic movie; C-Drama
6001338,AGFD16873,0,0,0,0,273637,273637,TV,TV,Medium,23,High,conan cậu bé tương lai,Anime,lập trinhd viên đáng yêu,Romantic movie,Changed,Anime; Romantic movie
6001361,AGFD16897,0,0,0,0,37,37,TV,TV,Low,1,Low,Tiểu nương tử nhà tướng quân,C-Drama,vô tình nhặt được tổng tài,C-Drama,Unchanged,Unchanged
6001393,AGFD16899,0,0,0,0,18883,18883,TV,TV,Low,30,Medium,love in sadness,Romantic movie,hoa của quỷ,K-Drama,Changed,Romantic movie; K-Drama
6001517,AGFD16913,0,0,0,0,988782,988782,TV,TV,High,28,High,love in sadness,Romantic movie,tình yêu,Romantic movie,Unchanged,Unchanged
6001601,AGFD16916,0,0,0,0,569574,569574,TV,TV,High,28,High,ke quyen ru dai tai,K-Drama,tinh ha,C-Drama,Changed,K-Drama; C-Drama
6001633,AGFD16918,0,0,0,69,2140796,2140865,TV,Sport-TV,High,29,High,diên hy công lược,C-Drama,cuộc chiến hậu cung,C-Drama,Unchanged,Unchanged
6001640,AGFD16919,0,9428,90,0,675073,684591,TV,Movie-Child-TV,High,8,Medium,overlord iii,Anime,boku no hero academia (season 4),Anime,Unchanged,Unchanged
6001747,AGFD16940,0,0,0,0,2591066,2591066,TV,TV,High,30,High,vô tình nhặt được tổng tài,C-Drama,con tim sắt đá,Thai-Drama,Changed,C-Drama; Thai-Drama
6001783,AGFD16945,0,0,0,0,274593,274593,TV,TV,Medium,30,High,fairy tail,Anime,fairy tail,Anime,Unchanged,Unchanged
6001844,AGFD17018,0,2539,0,0,875077,877616,TV,Movie-TV,High,30,High,crong - chuyên gia gây rối,Comedy,khi màn đêm gợn sóng,C-Drama,Changed,Comedy; C-Drama
6001868,AGFD17024,0,0,0,0,713960,713960,TV,TV,High,30,High,bắt ma phá án,K-Drama,giọng hát việt nhí new generation,Gameshow,Changed,K-Drama; Gameshow
6001900,AGFD17043,0,0,0,0,7615,7615,TV,TV,Low,6,Low,tran tinh lenh,C-Drama,nỗi vương vấn của hạ tiên sinh,C-Drama,Unchanged,Unchanged
6002174,AGFD17063,0,1899,0,0,611214,613113,TV,Movie-TV,High,30,High,mối tình đầu của tôi,Romantic movie,Xuân Hoa thu nguyệt,C-Drama,Changed,Romantic movie; C-Drama
6002183,AGFD17075,0,0,1251,0,1297195,1298446,TV,Child-TV,High,30,High,AVATAR 2,Action movie,PHIM MAIKA,V-Drama,Changed,Action movie; V-Drama
6002215,AGFD17159,0,13630,0,0,218844,232474,TV,Movie-TV,Medium,27,High,pháp y tần mịn,C-Drama,lưu ly mỹ nhân sát,C-Drama,Unchanged,Unchanged
6002290,AGFD17171,0,0,0,0,72015,72015,TV,TV,Medium,25,High,dr. stone (season 2),Anime,thiên nga đen,US-Drama,Changed,Anime; US-Drama
6002497,AGFD17201,0,14626,0,0,777605,792231,TV,Movie-TV,High,30,High,lời nguyền huyết giải,Horror movie,cô dâu bị bán,Other,Changed,Horror movie; Other
6002616,AGFD17204,2467,113511,83,0,683276,799337,TV,Relax-Movie-Child-TV,High,27,High,Gai nganh thong thai,US-Drama,CO NANG CU TA,K-Drama,Changed,US-Drama; K-Drama
6002715,AGFD17274,0,0,0,0,2198283,2198283,TV,TV,High,30,High,bắt ma phá án,K-Drama,lật mặt,Action movie,Changed,K-Drama; Action movie
6002762,AGFD17328,0,0,0,0,470999,470999,TV,TV,Medium,21,High,the loud house (season 1),Animation movie,minion,Animation movie,Unchanged,Unchanged
6002866,AGFD17359,0,0,0,0,56,56,TV,TV,Low,1,Low,one piece,Anime,spy,Anime,Unchanged,Unchanged
6002986,AGFD17424,0,798,0,0,558566,559364,TV,Movie-TV,High,30,High,bằng chứng thép,C-Drama,hộc châu phu nhân,C-Drama,Unchanged,Unchanged
6003082,AGFD17428,0,0,0,0,86400,86400,TV,TV,Medium,1,Low,cuộc sống thượng lưu,K-Drama,phim Thái Lan Tình Yêu Bất Diệt thuyết minh,Thai-Drama,Changed,K-Drama; Thai-Drama
6003113,AGFD17459,0,0,0,0,640811,640811,TV,TV,High,11,High,được gặp em tại ngục tối liệu có sai? (phần 3),Romantic movie,chàng trai hoàn hảo,Romantic movie,Unchanged,Unchanged
6003166,AGFD17467,0,0,0,0,222038,222038,TV,TV,Medium,17,Medium,lớp trưởng đại nhân,C-Drama,boss ơi boss làm sao thế,Romantic movie,Changed,C-Drama; Romantic movie
6003168,AGFD17479,0,0,0,0,205358,205358,TV,TV,Medium,5,Low,yêu trong đau thương,Romantic movie,thiên nga bóng đêm,K-Drama,Changed,Romantic movie; K-Drama
6003209,AGFD17588,0,0,0,0,159167,159167,TV,TV,Medium,28,High,kênh vtv6,TV,kênh vtv1,TV,Unchanged,Unchanged
6003219,AGFD17738,0,0,0,0,2136270,2136270,TV,TV,High,27,High,những chàng trai ngoan,Action movie,hậu duệ mặt trời,K-Drama,Changed,Action movie; K-Drama
6003294,AGFD17774,0,0,248,0,1745586,1745834,TV,Child-TV,High,30,High,con tim sắt đá,Thai-Drama,chàng hậu,K-Drama,Changed,Thai-Drama; K-Drama
6003297,AGFD17854,0,0,0,0,14551,14551,TV,TV,Low,1,Low,yêu trong đau thương,Romantic movie,chị đã thành công thu hút sự chú ý của tôi,C-Drama,Changed,Romantic movie; C-Drama
6003311,AGFD17888,0,0,0,0,4233,4233,TV,TV,Low,3,Low,hội pháp sư,Anime,đại chiến titan,Anime,Unchanged,Unchanged
6003333,AGFD17938,0,0,0,0,2149199,2149199,TV,TV,High,30,High,ngôi trường xác sống,K-Drama,kẻ trộm mặt trăng: minions,Animation movie,Changed,K-Drama; Animation movie
